Country,Year,Value
Norway,2015,33708.15
Norway,2016,34838.25
Norway,2017,35518.91
Norway,2018,33729.951
Norway,2019,29134.385
Norway,2020,29497.24
Norway,2010,94435.05
Norway,2011,109905.69
Norway,2012,111348.43
Norway,2013,119359.11
Norway,2014,127387.46
Norway,2015,132967.94
Norway,2016,131871.56
Norway,2017,136447.007
Norway,2018,135778.499
Norway,2019,136056.418
Norway,2020,133280.185
Norway,2010,4937.13
Norway,2011,5408.98
Norway,2012,5855.04
Norway,2013,5739.951
Norway,2014,7463.289
Norway,2015,7130.43
Norway,2016,6901.63
Norway,2017,8187.742
Norway,2018,6964.229
Norway,2019,11574.228
Norway,2020,9095.392
Norway,2010,15790.3
Norway,2011,15594.054
Norway,2012,18295.5
Norway,2013,22998.483
Norway,2014,30175.876
Norway,2015,37347.33
Norway,2016,44459.7
Norway,2017,50827.099
Norway,2018,59498.658
Norway,2019,74129.812
Norway,2020,88600.493
Norway,2010,35980.14
Norway,2011,32839.426
Norway,2012,31240.48
Norway,2013,49784.81
Norway,2014,57633.796
Norway,2015,60874.19
Norway,2016,66293.19
Norway,2017,73562.203
Norway,2018,71092.654
Norway,2019,84426.427
Norway,2020,97785.412
Norway,2010,33.36
Norway,2011,1230.512
Norway,2012,1007.37
Norway,2013,1460.415
Norway,2014,1448.597
Norway,2015,5344.37
Norway,2016,5163.33
Norway,2017,6379.784
Norway,2018,7065.997
Norway,2019,6226.847
Norway,2020,8163.395
Norway,2010,8840.239
Norway,2011,8291.151
Norway,2012,9074.21
Norway,2013,12211.136
Norway,2014,12013.226
Norway,2015,11755.491
Norway,2016,13447.357
Norway,2017,15928.025
Norway,2018,15840.887
Norway,2019,18768.005
Norway,2020,22807.655
Norway,2010,11077.935
Norway,2011,11348.532
Norway,2012,13876.099
Norway,2013,14466.964
Norway,2014,12293.335
Norway,2015,11266.719
Norway,2016,11256.765
Norway,2017,12293.313
Norway,2018,11743.216
Norway,2019,12177.908
Norway,2020,12166.817
Norway,2010,346.468
Norway,2011,300.912
Norway,2012,623.408
Norway,2013,448.512
Norway,2014,298.401
Norway,2015,203.402
Norway,2016,184.789
Norway,2017,271.412
Norway,2018,251.194
Norway,2019,159.161
Norway,2020,266.859
Norway,2010,33134.773
Norway,2011,33627.181
Norway,2012,39453.988
Norway,2013,40908.452
Norway,2014,37380.437
Norway,2015,34209.81
Norway,2016,36898.968
Norway,2017,42102.923
Norway,2018,40013.475
Norway,2019,43983.485
Norway,2020,49398.117
Norway,2010,536.282
Norway,2011,345.398
Norway,2012,432.307
Norway,2013,207.115
Norway,2014,218.678
Norway,2015,186.849
Norway,2016,691.73
Norway,2017,597.183
Norway,2018,279.248
Norway,2019,455.65
Norway,2020,681.048
Norway,2010,1139.584
Norway,2011,1171.882
Norway,2012,1151.341
Norway,2013,1128.41
Norway,2014,998.756
Norway,2015,966.892
Norway,2016,1012.226
Norway,2017,1098.169
Norway,2018,1056.491
Norway,2019,1071.291
Norway,2020,1180.119
Norway,2010,5037.263
Norway,2011,6999.663
Norway,2012,6114.643
Norway,2013,5164.469
Norway,2014,4851.679
Norway,2015,3826.124
Norway,2016,4041.56
Norway,2017,4326.298
Norway,2018,3881.467
Norway,2019,3318.267
Norway,2020,3458.059
Norway,2010,16115.196
Norway,2011,18348.195
Norway,2012,19990.741
Norway,2013,19631.433
Norway,2014,17145.015
Norway,2015,15092.842
Norway,2016,15298.325
Norway,2017,16619.611
Norway,2018,15624.683
Norway,2019,15496.175
Norway,2020,15624.875
Norway,2010,842.514
Norway,2011,903.002
Norway,2012,1051.174
Norway,2013,944.071
Norway,2014,1004.48
Norway,2015,809.356
Norway,2016,800.653
Norway,2017,997.289
Norway,2018,801.407
Norway,2019,1318.249
Norway,2020,1066.283
Norway,2010,2694.59
Norway,2011,2603.348
Norway,2012,3284.65
Norway,2013,3782.645
Norway,2014,4061.356
Norway,2015,4239.198
Norway,2016,5157.738
Norway,2017,6190.877
Norway,2018,6846.796
Norway,2019,8443.031
Norway,2020,10386.928
Norway,2010,6139.956
Norway,2011,5482.375
Norway,2012,5608.704
Norway,2013,8188.291
Norway,2014,7756.904
Norway,2015,6909.67
Norway,2016,7690.625
Norway,2017,8960.073
Norway,2018,8180.973
Norway,2019,9615.766
Norway,2020,11463.706
Norway,2010,5.693
Norway,2011,205.428
Norway,2012,180.856
Norway,2013,240.2
Norway,2014,194.966
Norway,2015,606.625
Norway,2016,598.994
Norway,2017,777.075
Norway,2018,813.118
Norway,2019,709.208
Norway,2020,957.022
Poland,2010,1288.533
Poland,2011,1173.801
Poland,2012,765.124
Poland,2014,75.228
Poland,2015,215.238
Poland,2016,101.04
Poland,2017,26.497
Poland,2018,4.601
Poland,2019,0.957
Poland,2020,0.703
Poland,2010,7765.075
Poland,2011,7522.066
Poland,2012,30573.458
Poland,2013,28891.293
Poland,2014,10069.262
Poland,2015,11972.548
Poland,2016,13250.38
Poland,2017,9719.286
Poland,2018,7943.889
Poland,2019,8215.72
Poland,2020,9433.138
Poland,2012,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,223013.097
Poland,2011,229022.217
Poland,2012,274203.865
Poland,2013,302897.192
Poland,2014,151250.799
Poland,2015,142809.601
Poland,2016,154342.484
Poland,2017,180522.627
Poland,2018,158791.178
Poland,2019,155811.093
Poland,2020,150334.735
Poland,2010,683.496
Poland,2011,1500.904
Poland,2012,2237.973
Poland,2013,2310.63
Poland,2014,2061.303
Poland,2015,431.64
Poland,2016,195.038
Poland,2017,2586.124
Poland,2018,3156.729
Poland,2019,3285.568
Poland,2020,3231.959
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2010,0
Poland,2011,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,124624.251
Poland,2011,135414.712
Poland,2012,122419.741
Poland,2013,127713.635
Poland,2014,4224.42
Poland,2015,2814.663
Poland,2016,1781.516
Poland,2017,3648.503
Poland,2018,3808.403
Poland,2019,4794.459
Poland,2020,3839.05
Poland,2010,132389.326
Poland,2011,142936.779
Poland,2012,152993.199
Poland,2013,156604.928
Poland,2014,14293.682
Poland,2015,14787.211
Poland,2016,15031.895
Poland,2017,13367.789
Poland,2018,11752.292
Poland,2019,13010.179
Poland,2020,13272.188
Poland,2010,7767.51
Poland,2011,13138.466
Poland,2012,22735.689
Poland,2013,18155.053
Poland,2014,10880.74
Poland,2015,9804.23
Poland,2016,11265.472
Poland,2017,10680.801
Poland,2018,9059.191
Poland,2019,11161.012
Poland,2020,6178.032
Poland,2010,0
Poland,2011,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2015,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,1288.533
Poland,2011,1173.801
Poland,2012,765.124
Poland,2014,75.228
Poland,2015,215.238
Poland,2010,434.713
Poland,2011,343.478
Poland,2012,246.846
Poland,2014,21.45
Poland,2015,55.174
Poland,2016,24.176
Poland,2017,7.611
Poland,2018,1.224
Poland,2019,0.252
Poland,2020,0.187
Poland,2010,2619.707
Poland,2011,2201.108
Poland,2012,9863.679
Poland,2013,9592.063
Poland,2014,2871.026
Poland,2015,3069.019
Poland,2016,3170.478
Poland,2017,2791.855
Poland,2018,2112.905
Poland,2019,2163.341
Poland,2020,2509.881
Poland,2012,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,75238.048
Poland,2011,67016.509
Poland,2012,88464.274
Poland,2013,100563.477
Poland,2014,43125.798
Poland,2015,36607.521
Poland,2016,36930.224
Poland,2017,51854.947
Poland,2018,42235.066
Poland,2019,41027.752
Poland,2020,39999.663
Poland,2010,230.591
Poland,2011,439.195
Poland,2012,722.02
Poland,2013,767.141
Poland,2014,587.735
Poland,2015,110.646
Poland,2016,46.668
Poland,2017,742.862
Poland,2018,839.623
Poland,2019,865.147
Poland,2020,859.929
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2010,0
Poland,2011,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,42044.55
Poland,2011,39625.069
Poland,2012,39495.335
Poland,2013,42401.605
Poland,2014,1204.499
Poland,2015,721.505
Poland,2016,426.271
Poland,2017,1048.029
Poland,2018,1012.954
Poland,2019,1262.464
Poland,2020,1021.459
Poland,2010,44664.258
Poland,2011,41826.177
Poland,2012,49359.014
Poland,2013,51993.668
Poland,2014,4075.525
Poland,2015,3790.523
Poland,2016,3596.75
Poland,2017,3839.884
Poland,2018,3125.859
Poland,2019,3425.805
Poland,2020,3531.34
Poland,2010,2620.529
Poland,2011,3844.579
Poland,2012,7335.04
Poland,2013,6027.574
Poland,2014,3102.401
Poland,2015,2513.196
Poland,2016,2695.54
Poland,2017,3068.049
Poland,2018,2409.552
Poland,2019,2938.887
Poland,2020,1643.793
Poland,2010,0
Poland,2011,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2015,0
Poland,2016,0
Poland,2017,0
Poland,2018,0
Poland,2019,0
Poland,2020,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,0
Poland,2011,0
Poland,2015,0
Poland,2010,434.713
Poland,2011,343.478
Poland,2012,246.846
Poland,2014,21.45
Poland,2015,55.174
Portugal,2010,4491.075
Portugal,2011,4252.561
Portugal,2012,3605.478
Portugal,2013,3991.484
Portugal,2014,4243.47
Portugal,2015,4573.293
Portugal,2016,5193.058
Portugal,2017,5739.939
Portugal,2018,5491.394
Portugal,2019,6802.136
Portugal,2020,7395.221
Portugal,2010,4564.888
Portugal,2011,2503.674
Portugal,2012,1922.751
Portugal,2013,1862.644
Portugal,2014,1900.172
Portugal,2015,2614.485
Portugal,2016,3147.185
Portugal,2017,3392.606
Portugal,2018,3192.111
Portugal,2019,3592.42
Portugal,2020,4158.409
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,19724.673
Portugal,2011,13237.052
Portugal,2012,14470.997
Portugal,2013,15157.988
Portugal,2014,17506.256
Portugal,2015,18163.998
Portugal,2016,18467.955
Portugal,2017,19756.157
Portugal,2018,19467.236
Portugal,2019,21829.936
Portugal,2020,23046.13
Portugal,2010,-76.911
Portugal,2011,-2942.524
Portugal,2012,-228.29
Portugal,2013,28.294
Portugal,2014,73.089
Portugal,2015,-81.031
Portugal,2016,55.255
Portugal,2017,33.009
Portugal,2018,-37.003
Portugal,2019,-31.577
Portugal,2020,-128.593
Portugal,2010,1889.183
Portugal,2011,1833.729
Portugal,2012,1771.741
Portugal,2013,1686.716
Portugal,2014,1490.649
Portugal,2015,1588.335
Portugal,2016,1546.47
Portugal,2017,1668.283
Portugal,2018,1574.384
Portugal,2019,1711.255
Portugal,2020,1705.912
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,102.069
Portugal,2017,253.342
Portugal,2018,255.509
Portugal,2019,223.09
Portugal,2020,205.685
Portugal,2010,3917.042
Portugal,2011,3253.843
Portugal,2012,3579.084
Portugal,2013,3689.074
Portugal,2014,4547.727
Portugal,2015,5154.015
Portugal,2016,5619.212
Portugal,2017,5805.161
Portugal,2018,6517.017
Portugal,2019,7302.324
Portugal,2020,7442.372
Portugal,2010,8481.93
Portugal,2011,5757.517
Portugal,2012,5501.835
Portugal,2013,5551.717
Portugal,2014,6447.9
Portugal,2015,7768.5
Portugal,2016,8766.396
Portugal,2017,9197.767
Portugal,2018,9709.128
Portugal,2019,10894.745
Portugal,2020,11600.78
Portugal,2010,2146.078
Portugal,2011,1559.615
Portugal,2012,2005.104
Portugal,2013,1818.711
Portugal,2014,2949.151
Portugal,2015,2010.495
Portugal,2016,1276.903
Portugal,2017,1180.041
Portugal,2018,1335.073
Portugal,2019,1049.443
Portugal,2020,1205.914
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,1284.478
Portugal,2011,1242.224
Portugal,2012,1001.473
Portugal,2013,1123.964
Portugal,2014,1300.704
Portugal,2015,1402.795
Portugal,2016,1735.297
Portugal,2017,1951.099
Portugal,2018,1880.054
Portugal,2019,2891.723
Portugal,2020,3180.616
Portugal,2010,1494.105
Portugal,2011,1202.901
Portugal,2012,1279.311
Portugal,2013,1543.428
Portugal,2014,1676.262
Portugal,2015,1940.105
Portugal,2016,2248.374
Portugal,2017,2649.153
Portugal,2018,2493.77
Portugal,2019,2671.934
Portugal,2020,3173.036
Portugal,2010,1712.492
Portugal,2011,433.182
Portugal,2012,338.342
Portugal,2013,314.149
Portugal,2014,296.36
Portugal,2015,301.667
Portugal,2016,418.972
Portugal,2017,385.901
Portugal,2018,373.767
Portugal,2019,361.083
Portugal,2020,270.019
Portugal,2010,6000.975
Portugal,2011,5502.389
Portugal,2012,4757.067
Portugal,2013,5504.656
Portugal,2014,5151.997
Portugal,2015,4978.944
Portugal,2016,5474.002
Portugal,2017,6883.909
Portugal,2018,6287.646
Portugal,2019,7641.519
Portugal,2020,9074.676
Portugal,2010,6099.603
Portugal,2011,3239.504
Portugal,2012,2536.878
Portugal,2013,2568.772
Portugal,2014,2306.999
Portugal,2015,2846.39
Portugal,2016,3317.448
Portugal,2017,4068.752
Portugal,2018,3654.968
Portugal,2019,4035.725
Portugal,2020,5102.783
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,26356.108
Portugal,2011,17127.422
Portugal,2012,19093.033
Portugal,2013,20904.382
Portugal,2014,21254.346
Portugal,2015,19775.145
Portugal,2016,19467.071
Portugal,2017,23693.56
Portugal,2018,22289.986
Portugal,2019,24523.751
Portugal,2020,28279.906
Portugal,2010,-102.768
Portugal,2011,-3807.332
Portugal,2012,-301.206
Portugal,2013,39.02
Portugal,2014,88.738
Portugal,2015,-88.218
Portugal,2016,58.244
Portugal,2017,39.587
Portugal,2018,-42.368
Portugal,2019,-35.473
Portugal,2020,-157.797
Portugal,2010,2524.327
Portugal,2011,2372.662
Portugal,2012,2337.635
Portugal,2013,2326.149
Portugal,2014,1809.797
Portugal,2015,1729.22
Portugal,2016,1630.134
Portugal,2017,2000.771
Portugal,2018,1802.669
Portugal,2019,1922.424
Portugal,2020,2093.325
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,107.591
Portugal,2017,303.834
Portugal,2018,292.558
Portugal,2019,250.619
Portugal,2020,252.396
Portugal,2010,5233.952
Portugal,2011,4210.147
Portugal,2012,4722.244
Portugal,2013,5087.602
Portugal,2014,5521.396
Portugal,2015,5611.176
Portugal,2016,5923.211
Portugal,2017,6962.13
Portugal,2018,7461.984
Portugal,2019,8203.431
Portugal,2020,9132.534
Portugal,2010,11333.555
Portugal,2011,7449.651
Portugal,2012,7259.122
Portugal,2013,7656.373
Portugal,2014,7828.395
Portugal,2015,8457.566
Portugal,2016,9240.658
Portugal,2017,11030.882
Portugal,2018,11116.952
Portugal,2019,12239.156
Portugal,2020,14235.317
Portugal,2010,2867.59
Portugal,2011,2017.986
Portugal,2012,2645.534
Portugal,2013,2508.184
Portugal,2014,3580.564
Portugal,2015,2188.826
Portugal,2016,1345.983
Portugal,2017,1415.223
Portugal,2018,1528.658
Portugal,2019,1178.944
Portugal,2020,1479.777
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2011,0
Portugal,2012,0
Portugal,2013,0
Portugal,2014,0
Portugal,2015,0
Portugal,2016,0
Portugal,2017,0
Portugal,2018,0
Portugal,2019,0
Portugal,2020,0
Portugal,2010,1716.32
Portugal,2011,1607.313
Portugal,2012,1321.344
Portugal,2013,1550.058
Portugal,2014,1579.185
Portugal,2015,1527.223
Portugal,2016,1829.177
Portugal,2017,2339.953
Portugal,2018,2152.662
Portugal,2019,3248.561
Portugal,2020,3902.934
Portugal,2010,1996.424
Portugal,2011,1556.434
Portugal,2012,1687.923
Portugal,2013,2128.541
Portugal,2014,2035.15
Portugal,2015,2112.193
Portugal,2016,2370.011
Portugal,2017,3177.129
Portugal,2018,2855.367
Portugal,2019,3001.651
Portugal,2020,3893.632
Portugal,2010,2288.232
Portugal,2011,560.494
Portugal,2012,446.409
Portugal,2013,433.242
Portugal,2014,359.811
Portugal,2015,328.424
Portugal,2016,441.638
Portugal,2017,462.811
Portugal,2018,427.964
Portugal,2019,405.641
Portugal,2020,331.34
Slovak Republic,2010,166.838
Slovak Republic,2011,148.838
Slovak Republic,2012,534.54
Slovak Republic,2013,817.839
Slovak Republic,2014,960.918
Slovak Republic,2015,1361.165
Slovak Republic,2016,1745.268
Slovak Republic,2017,2345.861
Slovak Republic,2018,2470.878
Slovak Republic,2019,3403
Slovak Republic,2020,4160
Slovak Republic,2010,1130.644
Slovak Republic,2011,1531.8
Slovak Republic,2012,1955.891
Slovak Republic,2013,2383.517
Slovak Republic,2014,2998.934
Slovak Republic,2015,2891.071
Slovak Republic,2016,3141.333
Slovak Republic,2017,3240.701
Slovak Republic,2018,3277.064
Slovak Republic,2019,3823
Slovak Republic,2020,4490
Slovak Republic,2016,0
Slovak Republic,2020,0
Slovak Republic,2010,4882.02
Slovak Republic,2011,5798.446
Slovak Republic,2012,6816.581
Slovak Republic,2013,7197.61
Slovak Republic,2014,7943.831
Slovak Republic,2015,8036.974
Slovak Republic,2016,9033.837
Slovak Republic,2017,9976.469
Slovak Republic,2018,10513.96
Slovak Republic,2019,11860
Slovak Republic,2020,13195
Slovak Republic,2010,12.062
Slovak Republic,2011,10.242
Slovak Republic,2012,54.921
Slovak Republic,2013,52.207
Slovak Republic,2014,61.297
Slovak Republic,2015,163.395
Slovak Republic,2016,368.632
Slovak Republic,2017,437.631
Slovak Republic,2018,437.182
Slovak Republic,2019,145
Slovak Republic,2020,180
Slovak Republic,2016,0
Slovak Republic,2010,2209.18
Slovak Republic,2011,2407.885
Slovak Republic,2012,2710.773
Slovak Republic,2013,2389.508
Slovak Republic,2014,2462.64
Slovak Republic,2015,2340.345
Slovak Republic,2016,2684.692
Slovak Republic,2017,2526.37
Slovak Republic,2018,2888.598
Slovak Republic,2019,2887
Slovak Republic,2020,3347
Slovak Republic,2010,3339.824
Slovak Republic,2011,3939.685
Slovak Republic,2012,4666.665
Slovak Republic,2013,4773.024
Slovak Republic,2014,5461.574
Slovak Republic,2015,5231.416
Slovak Republic,2016,5826.025
Slovak Republic,2017,5767.071
Slovak Republic,2018,6165.662
Slovak Republic,2019,6710
Slovak Republic,2020,7837
Slovak Republic,2010,1295.986
Slovak Republic,2011,1627.528
Slovak Republic,2012,1547.658
Slovak Republic,2013,1473.723
Slovak Republic,2014,1343.528
Slovak Republic,2015,1161.444
Slovak Republic,2016,907.202
Slovak Republic,2017,1201.989
Slovak Republic,2018,1180.781
Slovak Republic,2019,1295
Slovak Republic,2020,608
Slovak Republic,2010,222.929
Slovak Republic,2011,192.581
Slovak Republic,2012,705.272
Slovak Republic,2013,1127.882
Slovak Republic,2014,1166.651
Slovak Republic,2015,1481.9
Slovak Republic,2016,1839.687
Slovak Republic,2017,2813.391
Slovak Republic,2018,2829.156
Slovak Republic,2019,3822.93
Slovak Republic,2020,5104.736
Slovak Republic,2010,1510.767
Slovak Republic,2011,1981.996
Slovak Republic,2012,2580.603
Slovak Republic,2013,3287.108
